Unnamed: 0,JKT,JKM,GRS,LT,LB,Category
5288,7,4,1,419,325,Mahal
5289,7,3,1,254,400,Mahal
5290,5,3,2,257,180,Sedang
5291,2,1,0,89,80,Murah
5292,5,3,1,283,220,Mahal
5293,4,4,0,320,450,Mahal
5295,4,3,0,143,177,Mahal
5296,7,6,2,240,400,Mahal
5297,3,2,0,230,180,Mahal
5299,4,3,2,109,160,Sedang
5307,3,3,0,200,185,Sedang
5309,4,2,0,262,200,Sedang
5310,2,2,1,200,120,Sedang
5312,3,2,2,388,320,Mahal
5314,4,2,0,183,140,Sedang
5315,6,3,1,202,220,Sedang
5319,4,3,1,325,350,Mahal
5320,4,3,1,325,350,Mahal
5322,4,2,1,160,200,Sedang
5323,4,4,1,288,400,Mahal
5325,7,2,2,185,300,Mahal
5327,4,4,0,200,300,Mahal
5330,2,3,1,63,120,Sedang
5331,2,2,2,360,120,Sedang
5332,2,1,1,98,68,Murah
5333,3,3,1,122,184,Sedang
5334,2,1,1,60,50,Murah
5335,3,2,0,303,80,Mahal
5338,3,2,1,84,90,Sedang
5340,2,1,1,72,36,Murah
5343,4,2,1,112,185,Sedang
5344,2,1,1,93,60,Murah
5345,3,2,1,172,142,Sedang
5346,5,2,1,84,128,Murah
5348,4,2,1,122,185,Sedang
5349,3,3,0,120,150,Sedang
5351,3,2,0,84,100,Sedang
5352,4,3,2,232,400,Mahal
5353,5,3,0,150,112,Sedang
5354,2,1,1,66,33,Murah
5356,3,2,1,105,95,Sedang
5358,4,4,2,360,178,Mahal
5359,3,1,1,160,100,Sedang
5360,1,1,1,60,22,Murah
5361,2,3,5,340,120,Sedang
5362,2,2,2,99,160,Sedang
5363,2,6,4,560,500,Mahal
5364,4,3,2,128,130,Sedang
5365,2,2,2,105,115,Sedang
5367,1,3,4,560,500,Mahal
5368,2,1,2,99,160,Sedang
5369,3,3,5,340,120,Sedang
5371,2,1,0,57,36,Murah
5372,2,2,0,57,55,Murah
5373,2,2,0,51,50,Murah
5374,3,3,1,92,100,Sedang
5375,2,1,1,60,40,Murah
5377,3,3,1,122,184,Sedang
5378,3,2,0,160,100,Sedang
5379,2,1,0,50,30,Murah
5380,3,2,0,83,70,Murah
5381,3,2,0,58,36,Murah
5385,2,1,1,75,40,Murah
5386,5,3,0,150,280,Sedang
5387,3,3,1,92,100,Sedang
5389,5,3,1,160,250,Sedang
5390,3,2,1,60,60,Murah
5391,2,1,1,94,56,Murah
5393,2,1,1,98,75,Murah
5394,2,1,1,93,60,Murah
5395,2,1,1,90,50,Murah
5397,2,2,1,105,80,Sedang
5399,2,1,1,60,50,Murah
5400,2,2,0,83,90,Murah
5401,3,2,2,230,98,Sedang
5403,2,1,1,90,36,Murah
5404,3,4,1,121,174,Sedang
5405,2,2,5,600,150,Mahal
5406,5,1,1,180,175,Sedang
5407,3,2,1,90,120,Murah
5408,4,3,1,153,200,Sedang
5409,2,2,0,72,80,Sedang
5410,3,2,1,60,60,Murah
5411,4,2,0,200,120,Sedang
5412,2,2,0,105,140,Sedang
5413,3,2,1,160,100,Sedang
5414,3,2,2,90,96,Sedang
5415,2,1,1,93,75,Murah
5416,2,2,1,51,50,Murah
5417,2,1,1,98,66,Murah
5418,3,3,1,120,150,Sedang
5419,2,1,1,82,36,Murah
5420,3,2,1,98,75,Murah
5439,6,4,1,324,384,Mahal
5440,3,2,5,280,120,Sedang
5441,2,2,1,53,45,Murah
5442,3,2,1,96,70,Murah
5443,4,3,1,220,207,Mahal
5444,2,2,2,105,80,Sedang
5445,3,2,1,84,55,Murah
5446,3,2,1,85,55,Murah
5447,3,2,1,87,55,Murah
5448,3,2,1,88,55,Murah
5449,3,2,1,90,55,Murah
5450,2,1,1,33,71,Murah
5451,2,1,1,36,80,Murah
5452,2,1,1,55,80,Murah
5453,6,3,0,120,250,Sedang
5454,4,4,2,120,115,Sedang
5455,4,2,4,300,80,Sedang
5456,2,1,1,200,80,Sedang
5457,3,2,1,200,80,Sedang
5458,2,2,0,157,90,Sedang
5460,5,3,2,360,178,Mahal
5461,3,2,1,212,140,Sedang
5469,1,1,1,136,161,Murah
5470,3,2,0,300,200,Mahal
5471,3,3,1,119,134,Sedang
5473,2,1,1,93,60,Murah
5474,2,1,1,98,68,Murah
5475,3,2,2,172,142,Sedang
5476,3,2,0,212,140,Sedang
5477,2,2,1,161,300,Sedang
5478,2,1,5,340,120,Sedang
5479,2,1,1,72,43,Murah
5481,2,1,1,68,33,Murah
5482,2,2,1,50,51,Murah
5484,3,1,1,90,30,Murah
5485,3,2,1,105,80,Murah
5486,3,3,5,340,120,Sedang
5487,3,2,1,60,52,Murah
5490,3,2,1,70,117,Murah
5491,4,2,1,63,103,Murah
5493,3,2,1,70,100,Murah
5495,3,3,1,122,180,Sedang
5496,4,1,0,147,85,Murah
5498,3,2,1,108,100,Sedang
5499,2,1,1,77,75,Murah
5500,2,2,1,163,100,Sedang
5504,3,2,0,326,155,Sedang
5505,3,2,1,75,110,Murah
5507,2,1,1,136,45,Murah
5508,5,2,2,300,212,Sedang
5509,5,3,0,212,300,Sedang
5510,2,1,0,155,75,Sedang
5511,1,1,1,91,40,Murah
5512,2,2,1,105,110,Sedang
5519,5,2,1,84,126,Murah
5521,3,2,2,72,84,Murah
5524,2,1,1,72,45,Murah
5525,2,1,1,171,45,Murah
5528,2,1,0,155,75,Sedang
5529,2,1,1,154,80,Murah
5530,2,1,0,75,36,Murah
5532,3,2,1,75,80,Murah
5533,2,1,0,94,45,Murah
5534,2,1,0,94,56,Murah
5535,3,3,1,120,150,Sedang
5536,3,2,1,88,166,Sedang
5537,3,2,2,72,64,Murah
5542,3,3,2,312,250,Sedang
5543,6,3,0,465,465,Mahal
5547,2,1,1,86,56,Murah
5548,2,2,0,74,150,Sedang
5549,2,2,0,84,60,Murah
5550,2,2,1,120,60,Murah
5552,3,2,1,88,160,Sedang
5553,4,2,1,160,75,Sedang
5555,5,3,1,150,150,Sedang
5556,4,4,1,122,185,Sedang
5557,6,5,2,229,400,Mahal
5559,3,2,1,70,100,Murah
5560,2,1,1,93,75,Murah
5561,3,3,1,260,70,Sedang
5562,2,1,1,57,36,Murah
5563,4,2,0,200,160,Sedang
5564,2,2,1,112,90,Murah
5565,3,3,1,92,100,Sedang
5566,4,5,1,150,230,Sedang
5567,4,1,0,139,278,Sedang
5568,4,3,1,300,200,Sedang
5569,3,3,0,94,188,Murah
5570,2,1,1,70,51,Murah
5571,2,2,1,66,51,Murah
5572,3,3,2,165,90,Sedang
5573,3,2,1,312,200,Sedang
5574,5,2,1,159,226,Murah
5575,3,3,1,120,90,Sedang
5576,2,2,1,105,210,Sedang
5577,2,2,1,115,95,Murah
5578,1,1,0,91,40,Murah
5579,2,2,0,180,150,Murah
5581,2,1,1,93,73,Murah
5583,1,1,0,90,30,Murah
5590,3,3,2,165,90,Sedang
5592,4,2,1,58,100,Murah
5593,2,1,1,61,41,Murah
5594,2,2,1,61,45,Murah
5595,2,1,1,61,30,Murah
5596,2,1,1,81,36,Murah
5597,3,2,1,86,180,Sedang
5598,2,1,1,91,50,Murah
5599,2,2,1,139,201,Murah
5600,3,2,0,201,139,Murah
5601,3,2,0,98,75,Murah
5603,2,2,0,200,75,Sedang
5607,2,1,1,51,33,Murah
5608,3,2,1,74,84,Murah
5609,2,2,1,105,55,Murah
5612,6,2,1,348,500,Mahal
5613,3,2,1,90,96,Sedang
5616,2,1,0,57,36,Murah
5617,2,2,0,66,51,Murah
5618,2,1,0,70,51,Murah
5619,2,2,0,50,45,Murah
5621,3,2,0,55,64,Murah
5622,3,2,0,55,72,Murah
5623,2,2,0,81,45,Murah
5624,2,1,0,121,50,Murah
5627,2,1,0,57,55,Murah
5628,2,1,0,93,60,Murah
5629,2,1,2,144,70,Murah
5630,3,2,1,58,36,Murah
5631,3,2,1,166,200,Sedang
5635,4,4,1,122,185,Sedang
5638,2,2,1,93,70,Sedang
5639,3,3,1,105,100,Murah
5641,4,1,2,125,80,Murah
5642,3,3,1,143,70,Sedang
5643,3,3,1,119,150,Sedang
5647,4,2,1,84,186,Murah
5648,3,2,1,55,72,Murah
5649,3,2,1,55,64,Murah
5650,2,1,1,168,60,Murah
5651,2,2,1,160,100,Sedang
5654,3,1,1,63,40,Murah
5655,4,3,0,90,150,Sedang
5656,3,3,1,120,150,Sedang
5657,4,3,0,300,200,Sedang
5658,2,1,2,91,50,Murah
5659,4,4,1,122,184,Sedang
5660,3,3,2,135,145,Murah
5661,2,1,1,94,45,Murah
5662,2,1,1,72,45,Murah
5663,3,2,1,72,60,Sedang
5664,4,2,1,155,150,Murah
5665,3,2,0,280,190,Sedang
5667,3,2,0,90,150,Murah
5668,4,2,0,155,250,Murah
5669,3,2,0,105,115,Sedang
5670,2,1,0,74,40,Murah
5672,2,1,1,72,30,Murah
5674,3,1,0,134,90,Murah
5675,3,1,1,105,65,Murah
5676,2,1,1,74,33,Murah
5677,3,1,1,90,51,Murah
5678,2,2,1,63,50,Murah
5679,3,1,0,105,65,Murah
5680,3,2,1,84,100,Sedang
5681,2,2,1,93,60,Murah
5682,3,2,1,140,120,Sedang
5687,2,2,1,84,60,Murah
5690,2,2,4,360,120,Sedang
5691,5,3,2,232,400,Mahal
5697,4,2,1,80,107,Sedang
5698,2,2,4,360,129,Sedang
5700,3,2,1,84,63,Murah
5702,3,2,0,105,80,Sedang
5703,2,1,1,78,77,Murah
5706,2,1,1,100,80,Murah
5708,3,2,1,140,120,Sedang
5711,4,2,1,102,200,Sedang
5712,3,2,2,119,80,Murah
5713,5,3,1,162,120,Murah
5714,4,3,1,162,120,Sedang
5715,2,1,1,100,50,Murah
5716,3,2,1,60,45,Murah
5717,3,2,2,91,95,Murah
5718,2,1,1,87,42,Murah
5719,3,2,1,79,68,Murah
5720,2,1,1,45,72,Murah
5724,4,1,0,105,250,Sedang
5725,7,3,1,152,300,Murah
5726,2,1,0,63,70,Murah
5727,5,2,1,152,300,Murah
5728,4,2,1,102,120,Murah
5730,3,2,0,84,83,Murah
5731,3,2,1,143,130,Murah
5732,3,3,1,155,100,Murah
5734,5,3,3,212,170,Sedang
5735,4,4,1,130,250,Sedang
5736,4,3,1,102,100,Murah
5737,2,1,1,95,65,Murah
5738,2,1,1,6,45,Murah
5739,3,2,1,72,120,Murah
5740,4,2,2,126,100,Sedang
5741,2,1,1,84,62,Murah
5742,3,3,1,81,92,Murah
5743,5,3,0,266,200,Sedang
5744,2,1,1,84,200,Sedang
5746,2,1,1,104,40,Murah
5747,2,1,1,90,90,Murah
5748,3,2,1,95,66,Murah
5749,2,1,1,86,40,Murah
5752,4,2,1,126,126,Sedang
5753,2,2,1,48,42,Murah
5754,3,1,0,95,70,Murah
5755,7,3,1,152,300,Murah
5756,2,2,1,63,90,Murah
5759,3,2,1,95,65,Murah
5760,1,3,4,560,500,Mahal
5761,5,3,3,399,300,Mahal
5762,3,2,1,90,150,Sedang
5763,8,6,1,100,160,Sedang
5764,3,2,1,108,100,Sedang
5765,4,3,1,413,400,Mahal
5766,3,2,2,100,108,Murah
5768,3,1,1,84,110,Murah
5770,3,2,1,108,100,Murah
5773,4,4,1,102,200,Sedang
5774,3,2,1,108,100,Sedang
5775,4,2,1,102,200,Sedang
5776,3,3,1,81,92,Murah
5777,2,1,1,63,70,Murah
5778,3,3,1,99,90,Murah
5779,7,2,1,152,300,Murah
5780,2,1,1,87,42,Murah
5781,2,1,1,86,40,Murah
5782,3,2,1,100,90,Murah
5787,4,3,1,140,240,Sedang
5789,3,2,0,108,100,Sedang
5792,4,2,1,102,200,Sedang
5793,3,2,1,92,82,Murah
5794,3,2,1,91,81,Murah
5795,4,3,2,126,240,Sedang
5796,2,2,1,70,86,Murah
5797,2,2,1,88,70,Murah
5798,2,1,1,80,42,Murah
5800,5,3,1,102,100,Sedang
5801,5,3,1,102,70,Sedang
5803,3,2,1,108,100,Murah
5806,3,2,1,102,180,Sedang
5807,2,1,1,60,45,Murah
5808,3,2,0,143,130,Murah
5809,5,3,0,212,170,Sedang
5811,2,1,0,60,36,Murah
5812,2,1,0,61,36,Murah
5813,2,1,0,68,36,Murah
5814,2,1,0,70,36,Murah
5815,2,1,0,86,40,Murah
5816,3,2,1,77,164,Murah
5817,2,1,0,87,42,Murah
5818,3,2,0,91,81,Murah
5819,3,2,0,92,82,Murah
5820,3,2,0,95,66,Murah
5822,3,2,0,96,67,Murah
5823,3,2,0,101,66,Murah
5824,3,2,0,95,66,Murah
5825,3,2,0,96,65,Murah
5826,2,2,2,195,270,Sedang
5827,2,1,1,98,80,Murah
5828,4,3,1,162,120,Murah
5829,5,3,1,162,120,Sedang
5830,2,1,0,60,45,Murah
5831,3,2,1,78,120,Murah
5832,2,1,1,60,50,Murah
5833,3,2,2,155,170,Sedang
5834,3,2,1,100,90,Murah
5835,3,2,1,108,100,Sedang
5836,2,1,1,77,46,Murah
5837,3,2,1,115,66,Murah
5838,3,2,1,101,66,Murah
5839,3,2,1,151,110,Murah
5841,4,2,1,102,200,Sedang
5842,4,2,1,85,84,Murah
5844,3,1,1,79,68,Murah
5846,2,1,1,84,90,Murah
5849,3,2,1,60,45,Murah
5850,7,2,0,560,250,Sedang
5851,2,2,0,87,70,Murah
5852,3,2,0,102,65,Murah
5853,3,2,0,115,66,Murah
5854,3,2,0,104,66,Murah
5855,2,2,1,63,90,Murah
5856,6,3,0,201,420,Sedang
5857,7,5,2,450,300,Mahal
5859,2,2,1,84,70,Murah
5860,3,3,1,102,150,Murah
5863,4,3,1,192,200,Sedang
5864,4,3,1,102,180,Sedang
5865,2,1,1,60,40,Murah
5867,3,2,1,108,100,Murah
5869,3,2,1,108,100,Sedang
5872,2,1,1,60,45,Murah
5873,3,2,1,60,50,Murah
5874,2,1,1,78,60,Murah
5875,6,4,0,87,240,Murah
5876,2,1,1,70,36,Murah
5877,2,1,1,61,36,Murah
5878,2,1,1,60,36,Murah
5879,4,2,1,85,84,Murah
5881,2,1,1,68,58,Murah
5882,4,2,1,126,126,Murah
5885,3,2,2,79,68,Murah
5887,5,2,1,120,183,Sedang
5888,2,1,1,86,40,Murah
5891,7,3,0,230,200,Sedang
5892,2,2,1,72,45,Murah
5894,2,2,1,48,46,Murah
5895,2,1,1,105,70,Murah
5897,3,2,1,60,45,Murah
5898,3,2,1,96,66,Murah
5899,3,1,1,103,80,Murah
5901,3,2,1,96,65,Murah
5902,4,2,0,144,144,Sedang
5904,3,2,1,99,80,Murah
5905,4,1,2,105,250,Sedang
5907,3,1,1,90,54,Murah
5908,6,5,2,201,450,Sedang
5909,2,1,1,102,90,Murah
5910,3,2,1,95,65,Murah
5911,2,1,1,60,40,Murah
5912,4,2,2,126,126,Sedang
5914,4,2,1,126,126,Sedang
5916,2,1,1,126,90,Sedang
5919,4,2,1,150,200,Sedang
5920,3,2,1,144,120,Murah
5921,4,5,2,233,280,Sedang
5923,3,2,1,99,100,Murah
5925,3,2,0,121,100,Murah
5927,4,3,1,123,100,Sedang
5928,7,2,0,163,200,Sedang
5929,2,1,1,77,50,Murah
5930,2,1,1,75,40,Murah
5931,3,2,1,135,158,Murah
5933,2,2,0,108,216,Murah
5934,5,3,1,136,200,Sedang
5935,3,3,0,72,164,Murah
5936,3,2,1,150,187,Sedang
5938,4,2,0,112,120,Sedang
5939,4,3,2,150,165,Mahal
5941,2,1,1,78,45,Murah
5942,2,2,1,122,80,Sedang
5943,3,3,1,144,130,Sedang
5944,3,2,1,105,120,Sedang
5945,8,3,0,280,180,Sedang
5946,7,3,1,210,372,Sedang
5947,4,2,1,135,135,Murah
5948,3,3,1,187,200,Sedang
5949,4,2,1,200,100,Sedang
5950,2,1,1,84,54,Murah
5951,2,1,1,157,68,Sedang
5952,4,3,0,115,140,Sedang
5953,2,1,1,105,73,Murah
5954,3,2,0,94,90,Sedang
5955,2,1,0,60,50,Murah
5956,3,2,1,144,220,Sedang
5957,1,1,1,54,24,Murah
5958,2,2,1,112,100,Murah
5959,3,2,2,219,100,Sedang
5960,2,1,1,72,65,Murah
5961,4,6,1,162,250,Sedang
5962,3,1,1,78,68,Murah
5964,3,2,1,84,105,Sedang
5965,6,5,2,300,500,Sedang
5966,6,3,1,98,106,Sedang
5967,2,1,0,75,70,Murah
5968,3,3,0,125,72,Murah
5970,2,1,1,78,42,Murah
5973,3,2,1,166,148,Sedang
5974,6,4,1,238,416,Sedang
5975,3,2,4,280,500,Sedang
5976,4,4,0,204,182,Sedang
5977,3,2,0,90,100,Murah
5978,3,4,1,141,100,Murah
5979,4,3,0,180,150,Sedang
5980,3,2,0,84,82,Sedang
5981,3,2,1,168,140,Sedang
5982,2,2,1,60,80,Murah
5983,2,1,0,78,42,Murah
5984,2,1,1,99,60,Murah
5985,2,1,1,78,50,Murah
5986,2,1,1,78,50,Murah
5987,3,3,0,60,128,Sedang
5989,2,2,2,112,48,Sedang
5990,2,2,3,112,48,Sedang
5992,2,1,1,84,45,Murah
5993,2,1,1,66,100,Murah
5994,2,1,1,110,77,Murah
5995,2,1,1,72,42,Murah
5997,2,1,0,96,60,Murah
5998,2,1,1,96,60,Murah
5999,2,1,1,78,50,Murah
6000,3,3,1,144,90,Murah
6001,2,1,1,99,60,Murah
6002,2,1,1,78,48,Murah
6003,3,2,1,105,70,Murah
6004,3,1,1,84,50,Murah
6006,3,2,1,90,60,Murah
6007,2,1,1,72,42,Murah
6008,7,2,1,163,200,Sedang
6009,2,1,1,97,50,Murah
6010,2,1,1,78,42,Murah
6011,4,2,1,97,130,Murah
6013,2,1,0,115,50,Murah
6014,2,1,1,90,60,Murah
6015,3,2,1,157,68,Sedang
6016,2,2,1,126,100,Murah
6017,3,2,2,107,97,Sedang
6018,2,1,1,78,45,Murah
6020,3,2,1,115,103,Sedang
6021,2,2,1,60,50,Murah
6022,3,1,2,104,90,Murah
6023,3,2,2,69,90,Murah
6024,2,1,0,72,50,Murah
6025,2,3,1,140,240,Sedang
6026,1,1,0,350,225,Mahal
6027,2,1,0,78,45,Murah
6028,4,4,2,108,200,Sedang
6029,2,1,0,99,60,Murah
6030,3,2,2,105,120,Sedang
6031,3,2,1,100,80,Murah
6032,3,2,1,198,150,Sedang
6033,4,2,0,150,140,Sedang
6034,6,4,0,144,250,Sedang
6035,2,2,0,121,100,Murah
6036,4,2,1,120,190,Murah
6037,3,2,1,84,110,Sedang
6038,4,3,2,164,154,Sedang
6039,3,2,1,276,105,Sedang
6041,3,2,1,130,100,Sedang
6042,4,3,1,156,96,Sedang
6043,3,2,1,144,131,Sedang
6044,2,2,1,105,77,Sedang
6046,3,3,1,66,54,Sedang
6047,1,1,0,78,45,Sedang
6048,4,4,1,118,170,Sedang
6049,2,1,0,98,48,Murah
6050,6,4,1,144,250,Sedang
6051,7,6,2,571,334,Mahal
6052,4,3,2,150,220,Sedang
6053,2,1,1,78,45,Murah
6055,5,4,2,144,250,Sedang
6056,5,2,1,120,220,Sedang
6057,5,2,1,120,220,Sedang
6058,2,1,0,108,52,Sedang
6060,2,1,1,143,96,Sedang
6061,5,4,1,306,160,Sedang
6063,3,2,1,84,129,Murah
6064,4,2,2,127,126,Sedang
6065,2,1,1,72,42,Murah
6066,8,3,2,200,182,Sedang
6067,3,3,1,108,115,Sedang
6068,4,4,1,108,200,Sedang
6069,4,6,1,162,152,Sedang
6071,3,2,0,80,120,Murah
6072,3,2,1,112,100,Murah
6073,3,2,0,126,130,Murah
6074,2,1,0,115,53,Murah
6075,3,1,0,100,75,Murah
6077,2,1,1,78,45,Murah
6079,2,2,1,126,100,Murah
6081,2,2,0,105,105,Murah
6082,2,2,1,144,110,Sedang
6083,3,2,1,85,65,Murah
6084,2,1,0,78,45,Murah
6085,3,2,1,156,135,Sedang
6086,5,3,1,168,150,Sedang
6087,2,1,1,156,100,Murah
6088,5,4,1,188,330,Sedang
6089,6,4,1,250,200,Sedang
6091,3,3,1,143,110,Murah
6092,5,2,2,286,250,Sedang
6093,3,1,2,166,120,Sedang
6094,4,1,2,214,100,Sedang
6096,6,3,2,200,188,Sedang
6097,5,3,0,140,200,Sedang
6098,4,3,0,290,560,Sedang
6099,3,2,0,380,200,Sedang
6100,2,2,1,60,85,Murah
6101,6,4,1,252,500,Sedang
6102,2,2,1,144,96,Sedang
6103,3,3,1,241,200,Sedang
6104,3,2,2,165,120,Sedang
6105,3,2,2,104,80,Murah
6106,4,3,1,200,200,Sedang
6107,3,2,1,200,380,Sedang
6108,3,3,1,198,350,Sedang
6109,4,3,1,225,225,Mahal
6111,4,2,1,84,150,Murah
6112,3,2,2,133,100,Sedang
6113,6,3,1,144,228,Sedang
6114,8,6,0,445,120,Sedang
6115,3,1,1,65,65,Murah
6116,4,3,2,127,200,Sedang
6120,2,1,1,81,70,Murah
6122,3,2,0,60,50,Murah
6124,2,1,0,60,30,Murah
6126,3,2,1,200,100,Sedang
6131,3,2,0,121,155,Murah
6137,2,1,1,115,53,Murah
6138,5,3,1,135,135,Murah
6139,3,2,2,92,90,Sedang
6140,4,4,2,108,216,Sedang
6142,4,4,1,108,216,Sedang
6160,4,2,1,100,130,Murah
6162,5,4,1,238,416,Sedang
6163,3,2,0,99,100,Murah
6164,6,5,0,255,200,Sedang
6165,3,3,0,125,140,Sedang
6166,4,3,2,420,550,Mahal
6167,5,3,2,463,375,Mahal
6168,2,1,0,96,80,Sedang
6169,4,3,1,162,200,Sedang
6170,4,4,1,120,200,Sedang
6172,4,3,0,160,240,Sedang
6173,7,4,1,129,200,Sedang
6176,3,3,2,114,123,Sedang
6177,4,4,2,326,400,Mahal
6178,5,3,1,145,210,Sedang
6180,3,2,1,145,120,Sedang
6181,4,4,1,306,400,Mahal
6182,5,5,0,216,500,Mahal
6183,3,2,1,220,150,Sedang
6185,4,3,2,201,250,Sedang
6186,3,3,2,140,168,Sedang
6187,3,2,1,103,135,Sedang
6188,3,2,3,136,180,Sedang
6189,3,3,2,117,146,Sedang
6190,4,2,0,189,160,Sedang
6191,4,3,1,149,100,Sedang
6193,5,3,1,130,180,Sedang
6195,4,3,1,160,160,Sedang
6196,4,2,1,193,150,Sedang
6197,3,3,1,134,122,Sedang
6198,3,3,0,105,95,Sedang
6199,3,2,0,105,95,Sedang
6200,4,3,1,220,350,Mahal
6201,3,2,0,170,100,Sedang
6202,3,2,2,140,168,Sedang
6203,5,3,0,200,300,Mahal
6204,6,3,2,419,325,Mahal
6205,4,1,2,266,116,Mahal
6206,5,2,1,99,136,Sedang
6207,5,4,4,407,400,Mahal
6209,2,2,0,120,120,Sedang
6210,5,3,1,279,325,Mahal
6211,4,4,2,200,220,Sedang
6212,5,3,2,463,375,Mahal
6214,5,5,2,540,500,Mahal
6216,4,2,1,140,200,Sedang
6220,4,4,0,249,325,Mahal
6221,4,2,0,499,268,Mahal
6222,4,4,2,225,400,Mahal
6223,4,3,3,232,300,Mahal
6224,4,2,2,394,300,Mahal
6225,4,4,1,86,160,Sedang
6227,6,3,0,348,192,Mahal
6228,7,4,0,375,375,Mahal
6229,3,2,2,147,145,Sedang
6230,7,4,2,375,375,Mahal
6231,4,3,2,107,160,Sedang
6234,3,2,1,94,130,Sedang
6235,5,3,1,147,170,Sedang
6236,3,2,2,140,125,Sedang
6237,5,3,1,257,257,Mahal
6239,4,3,2,441,550,Mahal
6240,3,2,0,85,85,Murah
6242,4,3,2,488,400,Mahal
6243,4,2,0,289,200,Mahal
6244,4,5,0,200,140,Sedang
6245,5,3,3,321,210,Mahal
6246,5,3,3,202,220,Sedang
6247,3,2,2,150,160,Sedang
6248,7,4,1,330,500,Mahal
6249,3,2,0,120,100,Sedang
6250,2,2,1,130,145,Sedang
6253,5,3,2,463,500,Mahal
6255,6,5,2,120,250,Sedang
6256,5,5,1,277,400,Mahal
6258,6,3,3,202,220,Sedang
6260,3,2,0,140,120,Sedang
6261,2,2,1,210,150,Sedang
6262,4,3,0,100,136,Sedang
6263,4,3,1,201,250,Sedang
6265,5,3,1,242,270,Mahal
6267,5,5,0,170,120,Sedang
6268,5,4,0,129,210,Sedang
6269,3,2,0,189,160,Sedang
6270,5,3,1,140,200,Sedang
6272,3,2,2,148,87,Sedang
6273,3,2,1,130,110,Sedang
6275,3,2,0,102,130,Sedang
6276,4,4,1,249,325,Mahal
6277,2,2,1,130,145,Sedang
6278,4,3,0,149,225,Sedang
6280,6,6,1,128,200,Sedang
6281,5,4,2,204,400,Mahal
6285,4,2,1,200,300,Mahal
6286,7,1,0,224,180,Sedang
6287,4,4,0,215,280,Sedang
6288,2,1,0,160,140,Sedang
6289,6,3,3,348,192,Mahal
6290,4,2,1,126,120,Sedang
6291,3,2,0,240,130,Sedang
6294,3,3,2,126,140,Sedang
6295,4,4,0,110,170,Sedang
6297,3,2,0,103,135,Sedang
6298,2,1,1,52,100,Murah
6300,3,3,0,120,202,Sedang
6301,3,2,1,175,140,Sedang
6302,4,4,0,106,160,Sedang
6303,3,2,0,86,80,Murah
6304,2,1,1,160,140,Sedang
6305,1,2,2,150,200,Mahal
6306,8,3,0,289,160,Mahal
6307,4,3,1,160,160,Sedang
6309,3,2,4,221,200,Sedang
6311,3,1,1,114,90,Sedang
6312,2,1,1,145,124,Sedang
6313,3,3,1,123,170,Sedang
6314,5,4,1,488,400,Mahal
6316,3,2,2,197,160,Mahal
6318,4,2,2,255,258,Mahal
6320,4,3,1,308,243,Mahal
6321,3,3,2,301,236,Mahal
6322,6,3,3,150,250,Mahal
6323,3,2,0,63,63,Murah
6324,2,2,2,120,120,Sedang
6325,7,3,0,162,220,Sedang
6326,4,2,0,175,104,Sedang
6327,4,3,0,197,150,Sedang
6329,1,2,0,244,251,Sedang
6330,5,3,2,463,375,Mahal
6331,4,3,2,149,220,Sedang
6332,3,3,1,175,150,Sedang
6333,4,3,1,180,200,Sedang
6334,3,2,1,120,100,Sedang
6335,5,3,0,127,200,Sedang
6338,4,4,1,110,170,Sedang
6339,5,3,1,257,188,Mahal
6341,6,3,1,217,314,Mahal
6342,4,2,1,257,300,Sedang
6343,4,3,1,175,175,Sedang
6347,7,6,2,330,300,Mahal
6349,4,3,0,150,240,Sedang
6353,3,2,1,105,95,Sedang
6356,4,4,2,197,250,Mahal
6357,6,3,0,266,200,Mahal
6358,5,3,2,463,375,Mahal
6359,3,2,0,200,140,Mahal
6361,6,3,8,266,200,Mahal
6362,3,2,2,110,180,Sedang
6363,3,2,0,140,130,Murah
6365,6,4,0,204,350,Mahal
6366,3,3,2,142,220,Sedang
6367,3,3,2,156,250,Sedang
6368,2,2,1,120,120,Sedang
6370,4,4,2,107,160,Sedang
6372,3,5,5,357,550,Mahal
6373,5,2,1,204,350,Mahal
6374,3,1,0,120,100,Sedang
6375,2,2,0,200,100,Sedang
6376,7,3,1,312,200,Mahal
6377,4,4,2,112,160,Sedang
6379,4,2,1,190,380,Mahal
6382,2,1,1,117,104,Murah
6383,3,2,0,70,100,Murah
6384,3,2,1,103,130,Sedang
6385,3,3,1,103,135,Sedang
6386,3,2,1,189,160,Sedang
6387,2,1,0,98,80,Murah
6389,4,5,0,140,200,Sedang
6392,4,5,2,140,200,Sedang
6397,2,2,2,124,100,Sedang
6398,2,2,1,105,95,Sedang
6399,5,1,0,120,90,Sedang
6400,5,5,3,216,450,Mahal
6401,3,3,1,120,202,Sedang
6403,4,4,2,117,146,Sedang
6404,2,1,1,65,45,Murah
6405,5,3,0,202,220,Sedang
6406,3,2,2,118,147,Sedang
6409,3,2,1,140,148,Sedang
6411,4,3,0,441,550,Mahal
6412,3,2,2,108,120,Sedang
6414,4,3,3,375,200,Mahal
6419,7,5,2,223,300,Sedang
6420,2,2,2,246,330,Mahal
6423,4,5,1,336,400,Mahal
6424,7,3,2,435,350,Mahal
6425,3,2,0,140,200,Murah
6428,3,3,2,368,200,Mahal
6429,7,3,1,210,160,Sedang
